"\S*kjallar[ai]"	"undirDat"
"\S*geymsl(a|um?)"	"undirDat"
"\S*áin"	"undirDat"
"berg(ið|inu)?"	"undirDat"
"\S*kvik[au]"	"undirDat"
"\S*lag(ið?)?"	"undirDat"
"\S*lög(um|in)?"	"undirDat"
"\S*stæði"	"undirDat"
"blóð(ið)?"	"undirDat"
"\S*flæðið?"	"undirDat"
"\S*borð(ið?|inu|um)?"	"undirDat"
"\S*botn(inn|inum)?"	"undirDat"
"\S*box"	"undirDat"
"\S*bólg(an?|um?)"	"undirDat"
"\S*tilfinningu?"	"undirDat"
"\S*lóð(in|ir|irnar)?"	"undirDat"
"\S*reit(ur)?"	"undirDat"
"\S*dekk(ið|in)?"	"undirDat"
"\S*gos(a|i|um)?"	"undirDat"
"eldvirkni"	"undirDat"
"felgu(r|num|rnar)"	"undirDat"
"\S*vef(ur)?"	"undirDat"
"flatarmál(ið?)?"	"undirDat"
"frétt"	"undirDat"
"\S*fylling(a|in|u|um|unni)"	"undirDat"
"fyrirtæki"	"undirDat"
"\S*rými(ð|nu|s)"	"undirDat"
"\S*skot"	"undirDat"
"\S*grein"	"undirDat"
"grind\S*"	"undirDat"
"grunn(i|inn|s|ur|urinn)?"	"undirDat"
"hill[au]"	"undirDat"
"hirsl[au]"	"undirDat"
"hitastig"	"undirDat"
"htit"	"undirDat"
"hjól(i|ið|in|unum)?"	"undirDat"
"hjólbarða"	"undirDat"
"\S*hús"	"undirDat"
"húsnæði"	"undirDat"
"ílát(i|um)?"	"undirDat"
"\S*hell(ir|ar?)"	"undirDat"
"jarðveg\S*"	"undirDat"
"kjallar\S*"	"undirDat"
"kodd(a|i|um)"	"undirDat"
"\S*hólf(i|inu|um)?"	"undirDat"
"pistill"	"undirDat"
"pláss"	"undirDat"
"pok(i|ar?|um)"	"undirDat"
"púð(a|i|um)"	"undirDat"
"sár(ið)?"	"undirDat"
"skjól[is]?"	"undirDat"
"\S*sýking(ar|um?)?"	"undirDat"
"tekjur"	"undirDat"
"laun"	"undirDat"
"undirDat"	"augu(nu)?m"
"undirDat"	"\S*rúmi(nu)?"
"undirDat"	"\S*aldri"
"undirDat"	"\S*stjórn"
"undirDat"	"\S*trénu"
"undirDat"	"\S*mynd(inni)?"
"undirDat"	"borðhaldi(nu)?"
"undirDat"	"\S*beini(nu)?"
"undirDat"	"brú(nni)?"
"undirDat"	"\S*vaski(num)?"
"undirDat"	"\S*stæði(nu)?"
"undirDat"	"\S*nöglunum"
"undirDat"	"fossi(num)?"
"undirDat"	"\S*eftirliti"
"undirDat"	"götu(nni)?"
"undirDat"	"\S*botni(num)?"
"undirDat"	"herðablaðinu"
"undirDat"	"húð(inni)?"
"undirDat"	"\S*húsi(nu)?"
"undirDat"	"il(inni|junum)?"
"undirDat"	"klyfjum"
"undirDat"	"klæðning(ar|u|unni)?"
"undirDat"	"kvíu(nu)?m"
"undirDat"	"\S*v[ie]rði"
"undirDat"	"seglum"
"undirDat"	"\S*rækt(un)?"
"undirDat"	"súð"
